path,bytes,lines,current_responsibility,file_kind,owning_manifest,package
tools/blobray/src/registers/publication.rs,4494,142,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/review.rs,24448,636,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/review_draft.rs,7197,209,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/review_ir.rs,10594,280,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/review_ir_markdown.rs,5868,146,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/review_ir_parse.rs,6072,133,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/registers/workspace.rs,26483,758,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/resource_usage.rs,2545,76,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/review_scopes.rs,45271,1248,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/review_scopes/model.rs,7230,198,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/review_scopes/queue.rs,5916,185,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/run_spec.rs,21505,557,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/shell.rs,1119,39,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/source_id.rs,1924,72,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/symbol_correspondence.rs,123126,3170,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/symbol_lineage.rs,54870,1525,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/target.rs,11054,315,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/test_support/mod.rs,132,5,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/test_support/text_disassembly.rs,14013,378,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/mod.rs,13165,402,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/structural/calls.rs,72737,2170,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/structural/composition.rs,25605,784,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/structural/control_flow.rs,31140,1012,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/structural/fundamentals.rs,45964,1469,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/structural/mod.rs,140,6,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tests/verification.rs,4009,116,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/mod.rs,147,8,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/runtime.rs,5978,174,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/state.rs,22155,651,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/state/detail.rs,1902,65,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/state/filter.rs,6749,152,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/state/navigation.rs,5482,125,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view.rs,26626,747,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/blockers.rs,3012,89,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/code.rs,3811,111,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/comparisons.rs,12363,292,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/functions.rs,27867,602,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/interfaces.rs,3347,98,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/policy.rs,3049,85,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/registers.rs,7311,208,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/view/scopes.rs,4013,111,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/tui/worker.rs,5283,144,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/binding_audit.rs,8160,218,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/bindings.rs,4671,159,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/dispositions.rs,10297,295,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/dispositions/model.rs,10323,290,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/engine.rs,29382,693,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/engine/execution_profile.rs,4906,142,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/engine/model.rs,10626,310,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/evidence.rs,8099,244,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/evidence/baseline.rs,10064,319,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/evidence/identity.rs,5564,179,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/evidence/report.rs,8104,247,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/execution.rs,38654,1042,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/execution/diff.rs,35252,1015,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/execution/scenario.rs,21439,579,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/execution_report.rs,21501,724,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/mod.rs,742,28,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/policy.rs,25438,706,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/profiles.rs,44103,1247,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/profiles/validation.rs,17874,509,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/project_report.rs,2866,90,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/replacement_graph.rs,16140,443,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/report.rs,6503,196,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/rust_component_index/compiled.rs,5244,154,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/rust_component_index/mod.rs,21192,621,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/rust_component_index/model.rs,2714,81,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/src/verification/vendor_evidence_index.rs,12891,333,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/application_contract.rs,4345,120,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/automation_contract.rs,4995,151,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/cache_contract.rs,10988,328,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/cli_contract.rs,111012,3102,generic binary analysis engine and its contracts,rust,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/fixtures/generic-e2e-rv32.hex,1934,30,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/fixtures/generic-project/chip.toml,96,5,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/fixtures/generic-project/memory.toml,249,15,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/fixtures/generic-project/target.toml,177,7,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/fixtures/generic-project/vendor-project.toml,91,4,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/blobray/tests/fixtures/symbols-rv32.hex,1116,24,generic binary analysis engine and its contracts,configuration-or-data,tools/blobray/Cargo.toml,blobray
tools/check-esp32s31-examples.sh,866,29,repository checks and launcher tests,script,,
tools/check-network-adapter-boundaries.sh,187,5,repository checks and launcher tests,script,,
tools/check_network_adapter_boundaries.py,21195,378,repository checks and launcher tests,script,,
tools/memory-report/Cargo.toml,850,25,generic ELF memory analysis,cargo,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/README.md,1953,43,generic ELF memory analysis,documentation,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/src/analyze.rs,18935,566,generic ELF memory analysis,rust,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/src/lib.rs,1334,46,generic ELF memory analysis,rust,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/src/main.rs,3591,125,generic ELF memory analysis,rust,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/src/policy.rs,5552,197,generic ELF memory analysis,rust,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/src/render.rs,8109,251,generic ELF memory analysis,rust,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/memory-report/src/stack.rs,24691,709,generic ELF memory analysis,rust,tools/memory-report/Cargo.toml,open-esp-radio-memory-report
tools/qualification-check/Cargo.toml,479,18,readiness evaluator,cargo,tools/qualification-check/Cargo.toml,open-esp-radio-qualification-check
tools/qualification-check/src/hil.rs,36129,1106,readiness evaluator,rust,tools/qualification-check/Cargo.toml,open-esp-radio-qualification-check
tools/qualification-check/src/main.rs,5415,177,readiness evaluator,rust,tools/qualification-check/Cargo.toml,open-esp-radio-qualification-check
tools/qualification-check/src/model.rs,40121,1263,readiness evaluator,rust,tools/qualification-check/Cargo.toml,open-esp-radio-qualification-check
tools/qualification-check/src/report.rs,8829,266,readiness evaluator,rust,tools/qualification-check/Cargo.toml,open-esp-radio-qualification-check
tools/tests/test_audit_cargo_metadata.py,2763,68,repository checks and launcher tests,script,,
tools/tests/test_network_adapter_boundaries.py,13687,232,repository checks and launcher tests,script,,
tools/tests/test_run_limited.py,5646,154,repository checks and launcher tests,script,,
verification/README.md,1280,34,vendor comparison project inputs,documentation,,
verification/vendor/chips/esp32s31/blobray-provider/contracts/Cargo.toml,430,15,reusable chip facts and provider,cargo,verification/vendor/chips/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-chip-contracts-esp32s31-rev0
verification/vendor/chips/esp32s31/blobray-provider/contracts/README.md,664,14,reusable chip facts and provider,documentation,verification/vendor/chips/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-chip-contracts-esp32s31-rev0
verification/vendor/chips/esp32s31/blobray-provider/contracts/src/entry_contract.rs,2446,70,reusable chip facts and provider,rust,verification/vendor/chips/esp32s31/blobray-provider/contracts/Cargo.toml,open-radio-vendor-chip-contracts-esp32s31-rev0
